goldLabel	predictedLabel	a	e	i	o	u	ɛ	ɔ
a	a	0.8967294413845707	0.0046881885535506014	6.396650002825705e-08	0.09837159510052854	0.00021071099485020799
a	a	0.7428106214759627	0.029489884319396267	3.154468636615453e-05	0.22275702328811245	0.0049109262301625855
a	o	0.2000225028500999	0.15649655899337775	0.06332447928945713	0.3297893743918639	0.25036708447520134
a	a	0.8201997889799658	0.015495694694040097	2.3768284004372993e-06	0.16299646614732313	0.0013056733502705173
a	a	0.45993748620789526	0.10947373711996597	0.002400173954185257	0.377840857102881	0.05034774561507248
a	a	0.8749115447455624	0.0066434955034244915	3.609112382417903e-07	0.11793995952477415	0.0005046393150007764
a	a	0.9396038082521191	0.001512927235002411	9.636969566701245e-10	0.05885782675715225	2.543679202946227e-05
a	a	0.38633594408423516	0.2560835858746405	3.2281231670372405e-05	0.3522669013481319	0.005281287461322124
a	a	0.8839700411134931	0.008897490605262293	1.935753556232597e-08	0.10701954742967579	0.00011290149403334694
a	u	0.09701422107094473	0.12186611139018295	0.20260802524991878	0.21308614314566454	0.36542549914328903
a	a	0.6671025363046711	0.054696629317603905	7.473382273149616e-05	0.2703287363888968	0.0077973641660965595
a	a	0.8859662507821797	0.0066983930966325175	5.067653459609287e-08	0.10714782685184233	0.00018747859281088096
a	a	0.45962306066155484	0.17328968120051383	0.00017401975524409136	0.3546747367177542	0.012238501664933085
a	a	0.8264203900589411	0.01517043418103644	9.626982679306968e-07	0.15757190177678848	0.0008363112849661327
a	a	0.42040055380936475	0.20851188836319234	0.00011482607512844225	0.36097639833338346	0.009996333418931023
a	o	0.30617654994055954	0.14557877022218152	0.020094877903142738	0.37911464222104885	0.14903515971306736
a	a	0.79083558479731	0.02153425115850293	3.862398278856029e-06	0.1859438620975641	0.0016824395483442606
a	a	0.7452866114152311	0.027178461176666287	2.8594394795195936e-05	0.22272259870131125	0.004783734311996079
a	a	0.7955656719272585	0.02412690181040699	1.1814764004446239e-06	0.1793782502393318	0.0009279945466022929
a	a	0.9419130616087872	0.0014233961911704449	6.321810054458449e-10	0.056643008228808266	2.053333905307087e-05
e	o	0.30920831476460614	0.2053151641173763	0.005598448670202002	0.40381458892545075	0.07606348352236489
e	e	0.18114113975151033	0.43627512681303127	0.001213691205829303	0.35179332694717513	0.02957671528245389
e	e	0.012785638726246678	0.7788444907107989	0.022645997028812235	0.11864151267086064	0.06708236086328151
e	e	0.05606314988614225	0.623672651973968	0.012631138647437116	0.23351771513657246	0.0741153443558802
e	i	0.013637914264096291	0.17470240166884632	0.4079560537737045	0.08802308023374288	0.31568055005961004
e	a	0.5133557656669698	0.13644780347108826	9.614086419108666e-05	0.3408169143242812	0.009283375673469645
e	a	0.6564213662474064	0.058795364327231085	5.557606428891959e-05	0.2778426809901617	0.006885012370911782
e	e	0.13838003602919013	0.34186064664368465	0.02880864109317512	0.33786265844159535	0.1530880177923548
e	o	0.19738665630103008	0.282935308481088	0.015996794116954385	0.3798272651060643	0.12385397599486321
e	o	0.16043507527992443	0.3319163170631356	0.020800450494864436	0.3539350352233783	0.13291312193869712
e	o	0.34911596693698355	0.2104371117668489	0.0020466875544762134	0.3945204607185912	0.04387977302310011
e	e	0.05101713735436234	0.4824409496936076	0.06352679312110794	0.22657218590675168	0.17644293392417051
e	e	0.010844944825141804	0.7179221363217153	0.053454638679426944	0.11326668596814161	0.10451159420557443
e	e	0.08966772238293752	0.3533327443882625	0.06428441785979198	0.28210278756372015	0.210612327805288
e	e	0.0363772051329852	0.43327814283770477	0.1124465208338906	0.19368245998454503	0.22421567121087438
e	e	0.09567374962954707	0.38641517658135927	0.04551872949671735	0.29450549306805834	0.17788685122431797
e	a	0.4327470336114562	0.21028246877724102	3.6238012771359824e-05	0.3512344813730788	0.005699778225452727
e	i	0.014983502989709638	0.2037115265805644	0.37336003458487993	0.09733176790287758	0.31061316794196847
e	e	0.03578692095949728	0.6298310414081871	0.031750229108873	0.19447507076885243	0.10815673775459014
e	o	0.21237420235376775	0.22495618915072566	0.029233838621967087	0.3651502357622141	0.16828553411132532
i	i	0.014711219679975684	0.09353753100232072	0.4868325644196587	0.07352426226379004	0.3313944226342547
i	i	0.0004808480279439495	0.06744935310378906	0.7654293716016066	0.010556876562099853	0.15608355070456056
i	i	0.0030212304809604292	0.0637380995643431	0.6729063417599258	0.026968993303277535	0.23336533489149308
i	i	0.0057126067982924186	0.11982090834810706	0.5519978964104686	0.0485018634041471	0.27396672503898484
i	i	0.01193728728801874	0.18615774509954017	0.4205533121113651	0.08166728310719966	0.29968437239387646
i	i	0.005255749735890111	0.09834851716108406	0.5821083527652471	0.043441781852193065	0.27084559848558565
i	i	0.02174307187218874	0.1504885516256303	0.3789696065966463	0.10721413958395613	0.3415846303215787
i	i	0.0028083780155519493	0.15701063321546888	0.5703859380079243	0.0368770211106081	0.2329180296504468
i	i	0.007223578788560832	0.10838347700810877	0.5442923589983784	0.052708724944840815	0.28739186026011115
i	i	0.0013368493815937483	0.1354460904169153	0.646434682146651	0.02315828239178755	0.19362409566305228
i	i	0.0106080806560046	0.11453008393902249	0.49792437215995816	0.06647272058563916	0.3104647426593755
i	i	0.016178066631225497	0.14196773515158653	0.4290099722693076	0.08787613592542297	0.3249680900224575
i	i	0.008881675022725648	0.09574555278066803	0.5394408136063945	0.05621187942907755	0.2997200791611344
i	e	0.0015836096358888508	0.591400802017344	0.23235793332082988	0.04128626204689122	0.13337139297904604
i	i	0.0008332783485904836	0.07257347917103361	0.7421684931859952	0.013987739079275719	0.17043701021510485
i	i	0.00016106704725056775	0.05086806936653329	0.8121235881227177	0.005741122292081638	0.13110615317141688
i	i	0.0051016800087870535	0.11639482053549356	0.5725892685706268	0.04422436251271446	0.2616898683723782
i	i	0.0008709143739764801	0.07590923576886692	0.7360818545335173	0.014638295694255527	0.17249969962938394
i	i	0.01013075969787085	0.14632477670363683	0.4705498195468644	0.07046756760541258	0.3025270764462153
i	i	0.00896229568583866	0.10619177092721646	0.5236965215070128	0.05925580197206116	0.30189360990787073
o	u	0.11478242434362747	0.13123746563927385	0.16436384238251295	0.2396747641887891	0.3499415034457966
o	a	0.5590806158652684	0.07871314717368899	0.0003708284234547566	0.3424297990060532	0.019405609531534744
o	u	0.029755195540960018	0.13573787380831065	0.34759960654248256	0.12431472391012441	0.36259260019812223
o	o	0.37499484003917555	0.16788286759108853	0.0026569615853452824	0.40170272571314	0.05276260507125066
o	a	0.8455614834031452	0.010594926982719667	7.556312966789751e-07	0.14309606928306545	0.0007467646997728704
