goldLabel	predictedLabel	a	e	i	o	u	ɛ	ɔ
a	a	0.9910247191678143	0.008176929505968919	3.1936289911135376e-06	0.0007842441352677123	1.0913561958129953e-05
a	a	0.9547339734210658	0.039008688454346796	0.00022068943927944123	0.005628584208889935	0.0004080644764179366
a	a	0.8927497516183404	0.055209103813954705	0.0007334565575668504	0.0440647827362235	0.007242905273914664
a	a	0.9584953677484709	0.03793765390785865	0.00024597464137284154	0.0031660411564877265	0.00015496254580983016
a	a	0.7128774018034889	0.05325073342612039	0.0008001187521893582	0.19130201845821368	0.041769727559987715
a	a	0.9885511881167672	0.010144451463354773	1.1074406202260026e-05	0.0012512576672173677	4.202834645821156e-05
a	a	0.9990142514313404	0.0008855576561334335	3.155611368139882e-08	9.976766887890048e-05	3.9168753343142864e-07
a	e	0.27346296537301645	0.7215574794088602	0.002617439735917685	0.0023217590508822247	4.035643132338976e-05
a	a	0.9599424588498479	0.03985133131387894	5.416522141150613e-05	0.00015124786928667186	7.967455750383406e-07
a	o	0.10125121677970302	0.14505905044132233	0.2875785408656289	0.2942474471202167	0.1718637447931291
a	a	0.9512773376907527	0.04502842059604927	0.0006629912950038214	0.0028562932971834543	0.0001749571210107043
a	a	0.9763195368569033	0.02291656226743729	6.581628160491463e-05	0.0006816954283723306	1.6389165682104316e-05
a	a	0.6306300319692506	0.3598637465041694	0.007399756850689201	0.00199934427617631	0.00010712039971434481
a	a	0.9618608842841363	0.03576920586310555	0.0002443085079800953	0.0020432069752282737	8.23943695497489e-05
a	e	0.32749347887720476	0.6636220789497681	0.006054697913617422	0.002703315484166586	0.00012642877524309025
a	a	0.9237388196793993	0.04261482457699735	0.00037704437805460573	0.029104508787749298	0.00416480257779965
a	a	0.9501243714127127	0.045298294258753764	0.0005282962504431228	0.0038230868158373155	0.00022595126225318995
a	a	0.8885998925054782	0.021377128159053346	0.0001088961887042763	0.07998907238210669	0.009925010764657486
a	a	0.9357871478852077	0.06279133249118352	0.0002604430544768394	0.001142367680531816	1.87088886000557e-05
a	a	0.9989805601458722	0.0008815884635381636	2.3271538439141253e-08	0.0001373403640988902	4.877549523010471e-07
e	a	0.5349580385115049	0.12554651585937873	0.000991488754108559	0.3050435351607954	0.033460421714212374
e	e	0.1320714502103629	0.8554422725515626	0.010035518090316843	0.002259427142841198	0.00019133200491651433
e	e	0.009593307407227677	0.9714806374765107	0.015258912816593079	0.0033929092265647855	0.0002742330731036434
e	e	0.10476886091352113	0.8643123121090198	0.027785452821142587	0.0027503657726342472	0.00038300838368207846
e	e	0.02389669245888628	0.5196956307110123	0.382119936695901	0.014731852485353062	0.05955588764884738
e	a	0.826223261825368	0.15846389832686278	0.0013787167513851714	0.013403800079194396	0.0005303230171896605
e	a	0.8119248798218885	0.12982997489812098	0.0008312246987462811	0.05372695477368621	0.0036869658075582346
